Saint	<http://nl.dbpedia.org/property/geboortedatum>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
SoccerClub	<http://nl.dbpedia.org/property/opgericht>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/formationDate>                 
PeriodicalLiterature	<http://nl.dbpedia.org/property/eersteEditie>               	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/firstPublicationDate>          
Settlement	<http://nl.dbpedia.org/property/datum>                      	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/date>                          
Ship	<http://nl.dbpedia.org/property/uitdienst>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/decommissioningDate>           
Architect	<http://nl.dbpedia.org/property/geboortedatum>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
Ship	<http://nl.dbpedia.org/property/schipInDienst>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/commissioningDate>             
Zoo	<http://nl.dbpedia.org/property/geopend>                    	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/openingDate>                   
Actor	<http://nl.dbpedia.org/property/geboren>                    	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
TelevisionEpisode	<http://nl.dbpedia.org/property/uitzending>                 	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/releaseDate>                   
AmusementParkAttraction	<http://nl.dbpedia.org/property/sluiting>                   	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/closingDate>                   
OfficeHolder	<http://nl.dbpedia.org/property/eindPeriode>                	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
Ship	<http://nl.dbpedia.org/property/schipUitDienst>             	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/decommissioningDate>           
RollerCoaster	<http://nl.dbpedia.org/property/opening>                    	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/openingDate>                   
Municipality	<http://nl.dbpedia.org/property/populatiedatum>             	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/populationAsOf>                
Pope	<http://nl.dbpedia.org/property/overleden>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
GolfPlayer	<http://nl.dbpedia.org/property/sterfdatum>                 	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
Country	<http://nl.dbpedia.org/property/datumOpheffing>             	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/dissolutionDate>               
ty/Q483501	<http://nl.dbpedia.org/property/overleden>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
TennisPlayer	<http://nl.dbpedia.org/property/geboortedatum>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
ty/Q483501	<http://nl.dbpedia.org/property/geboortedatum>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
PopulatedPlace	<http://nl.dbpedia.org/property/populatiedatum>             	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/populationAsOf>                
School	<http://nl.dbpedia.org/property/opheffing>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/closed>                        
Ship	<http://nl.dbpedia.org/property/schipUitDeVaartGenomen>     	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/decommissioningDate>           
VideoGame	<http://nl.dbpedia.org/property/uitgebracht>                	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/releaseDate>                   
Election	<http://nl.dbpedia.org/property/datum>                      	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/date>                          
Athlete	<http://nl.dbpedia.org/property/carri\u00E8reEinde>         	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/retirementDate>                
TelevisionShow	<http://nl.dbpedia.org/property/uitzenddatum>               	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/completionDate>                
Person	<http://nl.dbpedia.org/property/overleden>                  	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
President	<http://nl.dbpedia.org/property/geboren>                    	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/birthDate>                     
City	<http://nl.dbpedia.org/property/datum>                      	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/foundationDate>                
ConcentrationCamp	<http://nl.dbpedia.org/property/ingebruikname>              	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/foundingDate>                  
Event	<http://nl.dbpedia.org/property/datumbegin>                 	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/startDate>                     
Swimmer	<http://nl.dbpedia.org/property/overlijdensdatum>           	dbpedia-owl:sameAs	<http://dbpedia.org/ontology/deathDate>                     
